video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"zeiYklvadHQ","BARÇA GOLEA; invencibles en casa | ¡LlVERPOOL CAMPÉON del MUNDO! | Jugador del AJAX para por SALUD","2019-12-21T23:00:43.000Z","UCv1xjGi8KibuoOK8StRFCWg","Cracks","17","19.23.12","Cracks|UCL|Manu Bravo|Fútbol|Futebol|Soccer|Goles|Golazos|Resumen|Noticias|Cracks MX|Lionel Messi|Cristiano Ronaldo|Barcelona|Real Madrid|Bundesliga|Premier League|Skills|Goals|UEFA Champions League|UEFA Europa League|canal|cracks|craks|crak|noticiero futbol|noticias|futbol|fichajes|rumores|oficial|confirmados|marifer|zirkzee|ajax|daley blind|alison|noticias de futbol|partidos|campeones|mundial|marifer cracks|leslie cracks|bayern","784775","47836","606","1004","https://i.ytimg.com/vi/zeiYklvadHQ/default.jpg","False","False","¡Zirkzee la está ROMPIENDO! FlRMINO y ALlSSON hacen historia. Locura de KANE en pleno Invierno. Esto y mucho más ¡AQUÍ! Suscríbete GRATIS a CRACKS: https://goo.gl/aK8cDH ►Lo mejor del FÚTBOL MEXICANO en CRACKS MX: https://goo.gl/iFXBQv►CRACKS COLOMBIA: https://bit.ly/2MGJOV0►CRACKS ARGENTINA: https://bit.ly/2YiBU5C► Suscríbete a nuestro canal de FIFA, EA CACHO: https://bit.ly/31txwTj¡Síguenos en las redes!  ►Twitter Cracks: https://twitter.com/cracks_oficial►Facebook: https://goo.gl/s1Oene►Instagram: https://www.instagram.com/cracks_ig/?hl=es► Instagram de Manu: https://www.instagram.com/manubravo9/?hl=es-la"
"okDVbSO6nEc","¡RAYAD0S es TERCERO! | JlMÉNEZ anota el del TRIUNFO | HERRERA, ENERGÍA para el ATLETI","2019-12-21T19:13:09.000Z","UC5qZFWiXlkh59BYAZ4LwBSg","Cracks MX","17","19.23.12","cracks|cracks mx","301759","12445","185","263","https://i.ytimg.com/vi/okDVbSO6nEc/default.jpg","False","False","M0NTERREY hace HISTORIA en MUNDlAL. CHIVAS gana su primer amistoso. CRUZ AZUL presenta a sus REFUERZOS. ⚽️🇲🇽► Para estar bien informado ¡SUSCRÍBETE gratis a CRACKS MX! Aquí: https://goo.gl/8qQHC4⚽️🌍► Lo mejor del FÚTBOL INTERNACIONAL lo encuentras en CRACKS: https://goo.gl/4AKgKE⚽️🇨🇴► Vive la emoción del FÚTBOL COLOMBIANO en CRACKS COLOMBIA: https://goo.gl/1AfuZC⚽️🇬🇧🇺🇸► The BEST SOCCER channel is CRACKS FOOTBALL:  https://goo.gl/4YGF9X⚽️🎮► Suscríbete a nuestro canal de FIFA, EA CACHO: https://bit.ly/31txwTj¡SÍGUENOS en nuestras REDES SOCIALES!En Twitter:🐦🇲🇽 Cracks MX ► https://twitter.com/mx_cracks🐦🙋🏻‍♂️ Rubén Ortega ► https://twitter.com/Ruben_Ortega18🐦👨🏻‍💻 Charly Munguía ► https://twitter.com/Fengario🐦 🙆🏻 Iraís Moreno ► https://twitter.com/iraismoreEn Instagram:📸🇲🇽  CRACKS MX ► https://www.instagram.com/mx_cracks/📸🙋🏻‍♂️ Rubén Ortega ► https://www.instagram.com/ruben_cracks/📸👨🏻‍💻 Charly Munguía ► https://www.instagram.com/charlymunguia/📸 🙆🏻 Iraís Moreno ► https://www.instagram.com/iraismmore/En Facebook:🔵🇲🇽 Cracks MX ► https://www.facebook.com/mx.cracks🔵🙆🏻 Iraís Moreno ► https://www.facebook.com/IraisMore/📩 Contacto ► Cracks.Rompiendola.mx@gmail.comCharly@cracks.mx💼 NEGOCIOS - BUSINESS - PROMOCIÓN - CAMPAÑAS ► Cracks.Rompiendola@gmail.com📲 El sitio web es un ACCESO DIRECTO a CRACKS MX ►http://www.cracks.mx"
"KGTP7ffrapQ","Camilo - La Difícil (Official Video)","2019-12-20T05:00:09.000Z","UCXQIVincj_W4CYfWKB1iPVQ","CamiloVEVO","10","19.23.12","la dificil camilo|evaluna camilo|camilo album|ladificil|camilo|pedro capo|tutu|no te vayas|mau y ricky|nadie como tutu|tutu video|corazon de hojalata|camilo echeverry|camilo y evaluna|tu tu|tu tu camilo|tutu camilo|tutu camilo letra|camilo tutu|nadie como tu|tutu camilo y pedro capo letra|tutu letra camilo|tu tu nadie como tu tu letra|no hay nadie como tu|tu tu nadie como tu tu no hay un sustituto letra|musica|tut","6630604","448453","8699","17070","https://i.ytimg.com/vi/KGTP7ffrapQ/default.jpg","False","False","Camilo — La Difícil  (Official Video) Director: Marlene Rodríguez MirandaProductor: Diego TucciCasa Productora: Hecho a Mano InternacionalMúsica Disponible:Apple Music: https://smarturl.it/CamiloLaDificil/applemusic Spotify: https://smarturl.it/CamiloLaDificil/spotify Amazon: https://smarturl.it/CamiloLaDificil/az Youtube: https://smarturl.it/CamiloLaDificil/youtube iTunes: https://smarturl.it/CamiloLaDificil/itunes GooglePlay: https://smarturl.it/CamiloLaDificil/googleplay Redes:Facebook: https://www.facebook.com/camilomusicaTwitter: https://twitter.com/camilomusicaInstagram: https://www.instagram.com/camilomusica#Camilo #LaDifícil Official Music Video by Camilo performing “La Difícil (C) 2019 Sony Music Entertainment US Latin LLChttp://vevo.ly/CIYJcz"
"TTyD_ppTLcc","PRINCESA ESTA EMBARAZADA!! 🐶🐾SEREMOS PAPAS!!! BROMA ÉPICA!!  | OSO 🐻","2019-12-21T00:58:07.000Z","UCBZt5Qh31Xufu8YJ8Ed3rew","ItsOsoTV","23","19.23.12","katie angel|katie angel team|team angel|bromas|bromas a mi novia|bromas a mi novio|challenge|pranks|broma al oso|ignorando al oso|24 horas ignorando al oso|24 horas ignorando a mi novio|24 horas en un mundo rosa|24 horas|24 h|slime|24 horas sin decir no|princesa embarazada|nuevo integrante","980202","79282","1130","3433","https://i.ytimg.com/vi/TTyD_ppTLcc/default.jpg","False","False","Adivina la canción y gana muchos premios/Gana un Samsung S10 aquí: http://bit.ly/AdivinaLaCancion_OsoSuscríbete a nuestro nuevo canal Genios Z!  https://bit.ly/2p4JO7c¡Osolovers! ¡Gracias entrar y ver el vídeo!, los amo muchisimo!!! SIGUENOS EN EL CANAL DE KATIE ANGEL TVhttps://goo.gl/HZ4XVhRegálame un LIKE y SUSCRIBETE!!! Para mas videos en este canal! SIGUEME EN MIS REDES SOCIALES!Instagram @ItsOsoTV https://www.instagram.com/itsosoTV/Facebook ItsOsoTVTwitter @ItsosotvCONTACTO: NEGOCIOS/PRENSA: itsosotv@gmail.comSUSCRIBETE A NUESTROS CANALES!Canal de VLOGS (casi diarios): Katie OnTheRoadhttps://goo.gl/qibsARCanal de Belleza/Salud/Entretenimiento: KatieAngelTVhttps://goo.gl/BqlXiP"
"vXIWhgVw7xo","(FINAL) Liverpool FC v CR Flamengo [Highlights] FIFA Club World Cup, Qatar 2019™","2019-12-21T21:30:26.000Z","UCpcTrCXblq78GZrTUTLWeBw","FIFATV","17","19.23.12","fifa club world cup liverpool|liverpool club world cup|fifa club world cup 2019|club world cup 2019|club world cup|monterrey club world cup|club world cup final 2019|cwc final 19|liverpool v flamengo|liverpool v flamengo club world cup|liverpool v flamengo final|liv v flamengo","1542314","25376","844","3178","https://i.ytimg.com/vi/vXIWhgVw7xo/default.jpg","False","False","Roberto Firmino was the hero as his extra-time goal saw Liverpool crowned FIFA Club World Cup winners for the first time, defeating Flamengo 1-0 in a nail-biting encounter in Doha, Qatar."
"6yT26_MPDS0","Hasta la Próxima","2019-12-22T01:18:13.000Z","UCfQ35ZJx7jQKENrdVZe7L0g","Darkx Z","24","19.23.12","Darkx|Darkx Z|Darkx Animaciones|Batako Toons|Alex Batako|Eddochan|Fred Lammie|Fulano|SoyRafaAnimacion|Casi Creativo|PabloAnima","219289","58181","296","7952","https://i.ytimg.com/vi/6yT26_MPDS0/default.jpg","False","False","See ya.Como sé que les gusta stalkearme, ahí les dejo mis redes ._.Instagram: @Darkx_Z | https://bit.ly/2R8juG9Twitch: https://www.twitch.tv/darkx_zTwitter: @Darkx_Z | https://bit.ly/2S4BNs6¡Ayúdame a que el canal siga creciendo! :D dale Like a este video y Compártelo en tus redes sociales ¡Eso me ayuda muchísimo!¡No olvides suscribirte y nos vemos en el próximo video!"
"zOJb9Faa3p8","Abuelas | Casi Creativo","2019-12-21T19:02:06.000Z","UCrueQugJZKCPQUpnAb1LxIg","Fred Lammie","1","19.23.12","tipos de abuelas|tipos de abuelitas|video de la abuela|video de la abuelita|casi creativo|fred lammie|abuelas","607649","46541","771","2669","https://i.ytimg.com/vi/zOJb9Faa3p8/default.jpg","False","False","Tipos de abuelas.Casi Creativo, canal de vídeos animados, algunos entretenidos, algunos interesantes.Vídeo nuevo cada semana. Like, Comenta, Comparte! Gracias por suscribirte!Facebook: https://www.facebook.com/CasiCreativo/Twitter: https://twitter.com/fredforrito?lang=esInstagram: https://www.instagram.com/casicreativo/Si te gusta la música de este canal, descarga el disco “Casi Creativo La Música” aquí:ITUNES https://itunes.apple.com/album/id1271873668?ls=1&app=itunesGOOGLE PLAY https://play.google.com/store/music/artist/Casi_Creativo?id=Abtqsx2b77xdqlrpizwqg2n5wdiY el disco “Casi Creativo Más Música” aquí:ITUNES http://itunes.apple.com/album/id1439809373?ls=1&app=itunesGOOGLE PLAY https://play.google.com/store/music/album?id=Bwgg5lkulswhefr6olist6orcumSi quieres aprender hacer animaciones como esta descarga el videotutorial “Cómo hacer animaciones” de Casi Creativo. Click aquí: http://www.casicreativo.com/comohaceranimaciones"
"i13kPrQ4QeY","REGRESAMOS A MÉXICO ¡AHORA CON BEBÉ! | FAMILIA BAKERSUAVE","2019-12-19T23:10:54.000Z","UCdioEF3nPWW22zqVc3rxl-w","Berth&Cris","22","19.23.12","BERTHOH|CANAL|DE|PAREJA|BERTH|CRIS|DACOSTAS|BAKERY|PAREJARICOSUAVE|NOVIADEBERTH","2282145","170178","2995","4527","https://i.ytimg.com/vi/i13kPrQ4QeY/default.jpg","False","False","Hola BakerSuaves!!!"
"_ckhR6_Aa04","La abominación de la cloaca","2019-12-20T18:00:04.000Z","UCNYW2vfGrUE6R5mIJYzkRyQ","DrossRotzank","24","19.23.12","escritor|horror|dross|drossrotzank|angel david revilla|abominacion|escritor de horror","1404870","114783","4592","9913","https://i.ytimg.com/vi/_ckhR6_Aa04/default.jpg","False","False","Crédito a: Timothé ElchebouEste canal es la comunidad de horror y misterio másgrande de toda YouTube, en cualquier lengua. Por favor, suscríbete: http://bit.ly/1a1sm3kSígueme en Twitter y manténte al tanto de mis tweets, por favor: http://bit.ly/1aCnKiWCanal de Mussolini (mi mascota): https://www.youtube.com/MiQueridoMussoliniTengo cuenta en Instagram: https://instagram.com/soydrossrotzankPágina web oficial: www.drossrotzank.comSígueme en Facebook (actualizo muchas veces): http://on.fb.me/16XIVcTEste es mi canal secundario de Youtube: http://bit.ly/LosVlogsDeDrossVen a mi sim de SL: http://maps.secondlife.com/secondlife/Dross/98/106/1499"
"9Czl7WghNJA","LA MEJOR SORPRESA DE CUMPLEAÑOS - Vlogmas","2019-12-20T23:54:20.000Z","UC-BZEmUUUIXmD1CgkWACVyQ","Calle y Poché","22","19.23.12","calle|poché|calle y poché|colombia|caché|youtubers|pareja|cachers|maria|jose|garzon|daniela|youtube|tag|reto|challenge|couple|bff|vlogs|daniela calle|maria jose garzon|POCHE|CALLE|duo|cumpleaños|sorpresa|birthday party|best gift ever|ella llora con su sorpresa|disney themed surprise party|escenografia disney|enredados|frozen|la sirenita|little mermaid party|frozen party|tangled party|aladdin|mejor cumpleaños|vlogmas|navidad|diciembre|karts","759980","91870","417","6096","https://i.ytimg.com/vi/9Czl7WghNJA/default.jpg","False","False","Abre esta cajita!Gracias a ti que lees esto si ya haces parte de esta familia de más de 6 Millones de personas de todo el mundo, y si acabas de llegar: por algo coincidimos.-Suscríbete aquí para ver videos nuevos semanalmente: http://bit.ly/2ehkoYV-------------------------------------------------------------------------------------Síguenos en nuestras Redes Sociales:Instagram ⬇@calleypoche - https://www.instagram.com/calleypoche/@danielaacallee - https://www.instagram.com/danielaacallee/@poche -https://www.instagram.com/poche/Twitter: ⬇@calleypocheoffi : http://bit.ly/2wCFIFm@danielaacallee : http://bit.ly/2xGZg8b@pochosaurus : http://bit.ly/2xGSYFRMusical.ly:  CacheFacebook: ⬇https://www.facebook.com/CalleYPoche/Mail: calleypoche@gmail.com......................................................................Música que normalmente usamos de fondo! No es nuestra, aquí están los creadores:IKSON is our favorite music creator: https://soundcloud.com/iksonUkulele by BENSOUND https://www.bensound.com/royalty-free-music/track/ukuleleSpring In My Step - Silent Partner https://youtu.be/siCmqvfw_1gSong: Fluffing a Duck Music provided by: Kevin McLeodhttps://www.youtube.com/user/kmmusichttps://www.youtube.com/watch?v=Sbdutn8Q1T0Song: Sneaky SnitchMusic provided by: Kevin McLeodhttps://www.youtube.com/user/kmmusichttps://www.youtube.com/watch?v=-SjOkb3kVgISong: InvestigationsMusic provided by: Kevin McLeodhttps://www.youtube.com/user/kmmusichttps://www.youtube.com/watch?v=u7XKvAijOCg&t=15sMusic: Nightingale - EveninglandSupport by RFM - NCM: https://youtu.be/E-qwb9uY4U8Track: Chris Henry - FlashLink: https://youtu.be/t8rdfmWk2cMIkson Music: https://soundcloud.com/iksonSong: Fredji - Blue Sky https://soundcloud.com/iksonSong: Ikson - Lights https://soundcloud.com/iksonSong: Ikson - Wanna https://soundcloud.com/iksonSong: Ikson - Harmony https://soundcloud.com/iksonSong: Ikson - Do Ithttps://soundcloud.com/iksonSong: Ikson- Last Summerhttps://soundcloud.com/iksonSong: Ikson - Anywhere  https://www.soundcloud.com/iksonSong: Ikson - Paradise https://www.soundcloud.com/iksonPACIFIC SUN by Nicolai Heidlas Music https://soundcloud.com/nicolai-heidlasSong: Fredji - Happy Life https://soundcloud.com/fredjimusic https://www.facebook.com/fredjimusic/Ukulele by BENSOUND Music: www.bensound.comSexy by BENSOUND Music: www.bensound.comAdventures by A HimitsuSpotify: spoti.fi/25LtgMMWe Are One by Vexentohttps://soundcloud.com/vexentoNomyn - DaydreamerSoundcloud: https://soundcloud.com/nomyn Reverie by Nomyn https://soundcloud.com/nomynCreative Commons — Attribution 3.0 Unported  — CC BY 3.0 Free Download / Stream: http://bit.ly/2RM3qu4 Music promoted by Audio Library https://youtu.be/LRNX-lgE8moDifferent Heaven & EH!DE:Music provided by http://spoti.fi/NCSBeach Buggy Ride by SIRPRICE https://soundcloud.com/sirpricedjCreative Commons — Attribution 3.0 Unported— CC BY 3.0 Music promoted by Audio Library https://youtu.be/qpxGxqhVXLAArman Cekin - California Dreaming (feat. Paul Rey)Spotify: http://spoti.fi/28XQEzP"
"qjF_C9ythmQ","¿Qué es el XBOX SERIES X? La nueva consola de XBOX","2019-12-20T22:30:01.000Z","UCSM3FVwdCIJfU0OdjKZb94A","El Fedelobo","20","19.23.12","federico|w2m|gameplays|juegos|comedia|fedelobo|gameplay|games|xbox|xbox series x|series x|fedewolf","584543","59772","610","2782","https://i.ytimg.com/vi/qjF_C9ythmQ/default.jpg","False","False","Directos de Lunes a Viernes 8:00 pm (MX) en mi pagina de Facebook: https://www.facebook.com/soyfedeloboCanal de series y películas: https://www.youtube.com/elfedewolf Segundo canal de videojuegos: https://www.youtube.com/c/Pixelteca Canal con Nadia: https://www.youtube.com/c/amorsindistancia Contacto/Negocios/Conferencias: contacto@fedelobo.com.mxSígueme también en las redes sociales:Twitter: https://twitter.com/SoyFedeloboInstagram: https://www.instagram.com/soyfedelobo"
"M8bRCmWig0k","¡A La Bebeshita le gustan mayores! ¡Daniela quiere irse de cita con Adrián Cué! | Enamorándonos","2019-12-21T03:41:01.000Z","UCZhXP0pl-eIfYZSNdfnnI0A","Enamorándonos","17","19.23.12","Enamorándonos|Enamorándonos en vivo|Enamorándonos tv azteca|Carmen Muñoz|Adrián Cué|Amorosos|Flechados|Amorosas sexy|Chichis Enamorándonos|Daniela Enamorándonos|Mayores|Cita|Víctor|Enamorándonos 20 de diciembre 2019|Enamorándonos 2019|Enamorándonos Kiss cam|Enamorándonos capítulos completos|Enamorándonos bodas|Enamorándonos besos|bebeshita|oski|serrath|bubis amorosas|amorosas chichis|operaciones bebeshita|operaciones serrath","191300","1848","415","146","https://i.ytimg.com/vi/M8bRCmWig0k/default.jpg","False","False","¡Al parecer Osky está feliz de que lo de Víctor y Daniela no funcionara!Enamorándonos es un programa lleno de amor conducido por Carmen Muñoz y Adrián Cue quienes te invitan a ser testigo de de que  el amor verdadero si existe. Lunes a viernes después de Ventaneando por Azteca Uno.#EnamorándonosVisita nuestro sitio:http://www.aztecauno.com/enamorandonos---------------------------------------------------------------------------------------Síguenos en:Facebook: https://www.facebook.com/EnamorandonosTV/Twitter:https://twitter.com/EnamorandonosTVInstagram:https://www.instagram.com/enamorandonostv/?hl=es-la"
"O7EgZIPWgJA","¿Por qué Rico no puede hablar? (Los Pingüinos de Madagascar)","2019-12-21T01:45:01.000Z","UCMdVacSOgVTjrRiRU1D1RTg","LuLYeah","1","19.23.12","Español|comentado|gameplay|curiosidades|Madagascar|Dinamarca|Manfredi|Johnson|Misterio|Teoria|Theory|Dreamworks|Alex|Merman|Kevin|Gloria|mystery|Easter Egg|Vegetta|Minecraft","427930","38521","875","2511","https://i.ytimg.com/vi/O7EgZIPWgJA/default.jpg","False","False","¡Gracias a World of Warships por patrocinar ese vídeo! ¡Descargue el juego aquí:  https://wo.ws/2sTJolA  y utilice el código ESTACIONESDEACCION para ganar diversos regalos!● 250 Doblones● 1.000.000 de créditos● 3 días de premium● Barco premium CampbeltownPor que no quiere hablar weeeobviamenteheheheE-mail de contacto: lulyeah117@gmail.com"
"VCdeHyE0Jbc","Resumen y gol | Venados 0 - 1 Chivas | Partido Amistoso | Pretemporada Clausura 2020","2019-12-21T03:33:15.000Z","UCqfCJBfrFSO4tZM1LNZTBFQ","Marca Claro","17","19.23.12","Deportes|Videos de deportes|MARCAClaro|MARCA Claro|Noticias de deportes|chivas vs venados|venados vs chivas|chivas vs venados en vivo|refuerzos chivas|refuerzos de chivas 2020|refuerzos liga mx 2020|gol oribe peralta|venados vs chivas en vivo|venados vs chivas 2019|venados chivas|venados vs chivas amistoso","282809","1522","163","297","https://i.ytimg.com/vi/VCdeHyE0Jbc/default.jpg","False","False","Las mejores cápsulas y videos de la actualidad deportiva están en MARCA Claro. SUSCRÍBETE AQUÍ: http://bit.ly/2YAWO4pCon solitario tanto de Oribe Peralta en el primer tiempo, las Chivas del Guadalajara derrotaron a los Venados FC en duelo de carácter amistoso. Dicho duelo le sirvió al Rebaño para presentar a la sociedad a sus flamantes nuevos refuerzos.¡Dale un vistazo a nuestras producciones originales! https://www.youtube.com/user/clarosports/playlists?view_as=subscriber¡Visita www.marcaclaro.com para más información!¡Síguenos en nuestras REDES SOCIALES! Twitter: https://twitter.com/MarcaClaroFacebook: https://www.facebook.com/marcaclaro/Instagram: https://www.instagram.com/marcaclaro/"
"oXSDK-veRCQ","Sigues Con Él feat. Sech","2019-12-19T16:54:11.000Z","UCXhOBsxGZ3TkeaYIW5LAHfA","Sech - Topic","10","19.23.12","Arcangel|Sech|Dimelo|Flow|Historias|de|un|Capricornio|Sigues|Con|Él|feat.","1252253","16185","429","161","https://i.ytimg.com/vi/oXSDK-veRCQ/default.jpg","False","False","Provided to YouTube by Rimas Entertainment LLCSigues Con Él feat. Sech · Arcangel · Sech · Dimelo FlowHistorias de un Capricornio℗ 2019 Rimas EntertainmentReleased on: 2019-12-20Auto-generated by YouTube."
"VzWjmY6-D10","Navidad en México VS El Resto del Mundo","2019-12-20T21:00:12.000Z","UC8hiDnhwE7ieY1atgDE_yUg","Gonzok","24","19.23.12","gonzok|gonzork|comedia|chiste|vlog|videoblog|humor|chistoso|vlogger|daily|mexico vs panama|méxico vs brasil|mexico vs resto del mundo|gonzok mexico|navidad en mexico|mexico navidad|posadas|posadas navideñas|posadas mexicanas","457441","59632","1177","5140","https://i.ytimg.com/vi/VzWjmY6-D10/default.jpg","False","False","Las navidades en México tienen el recalentado, las posadas, las piñatas, más recalentado, los regalos y todavía más recalentado!!CONTACTO: Gonzok@DogmaCreators.comHoy en día ya nadie lee las descripciones de los videos, así que si tú estás leyendo esto te quiero decir que te quiero mucho ❤️Tómale screenshot a esto y mándamela por Instagram para que te de mucho amor, comprensión y ternura.Facebook 👉 https://www.facebook.com/ElGonzokTwitter 👉 https://twitter.com/ElGonzokInstagram 👉 http://instagram.com/ElGonzokSi sigues leyendo esto de verdad eres la mejor persona del mundo, eso quiere decir que en serio me quieres y que me apoyas Y TE LO AGRADEZCO UN MONTÓN!! 😭😭Si buscas apoyarme un poco más te dejo el enlace para convertirte en MIEMBRO de la GonzokoFam https://www.youtube.com/channel/UC8hiDnhwE7ieY1atgDE_yUg/joinCuesta alrededor de $5 dólares americanos al mes y si lo quieres hacer me ayudarías bastante GRACIAS TE AMOYa de paso si estás leyendo esto y no te has suscrito al canal pues no se qué estás haciendo con tu vida, suscríbete y activa la campanita plox para que no te pierdas de ningún video miohttps://www.youtube.com/channel/UC8hiDnhwE7ieY1atgDE_yUgOkey ahora sí ya me voy adiosillo!"
"DMrFMuUcM4o","Infeliz - Arcangel x Bad Bunny (Historias de un Capricornio) [Official Audio]","2019-12-20T05:01:16.000Z","UCu4bj03KW4CwAsYtHSwMEsQ","Arcangel","10","19.23.12","arcangel|austin santos|Historias de un Capricornio|Bad Bunny|Infeliz","3838621","223445","1789","4216","https://i.ytimg.com/vi/DMrFMuUcM4o/default.jpg","False","False","Infeliz - Arcangel x Bad BunnyDESCARGAR: https://rimas.io/HistoriasdeunCapricornioRedes Sociales:https://twitter.com/arcangelprrrahttps://www.instagram.com/arcangel/https://www.facebook.com/yosoyarca/Otros Exitos de Arcangel:🐰 Original : https://youtu.be/zkfyNvdMyYI💰 Mi Primer Kilo : https://youtu.be/ssBDd-LZmQ4🚜 El Granjero: https://youtu.be/NzF_L9pQgHU🐝 Zum Zum: https://youtu.be/PLLexxa2xQU👆Po' Encima : https://youtu.be/hNE7OcIf7cA❤ Me Gusta : http://y2u.be/AiAGDHdH23A"
"lLoCv7XwufM","10 Personas que viven en el 3020 (Parte 5)","2019-12-20T19:18:32.000Z","UCUl-2o1dLbH_GCoU_B_1tsg","Luan Palomera","24","19.23.12","futuro|luan palomera|divertido|risa|reir|funny|entretenimiento|food|comida|datos|curiosos","817341","65326","2390","13492","https://i.ytimg.com/vi/lLoCv7XwufM/default.jpg","False","False","Instagram Luan ► https://instagram.com/LuanPalomeraInstagram Toxo ► https://www.instagram.com/toxooficial¡Suscríbete! ► http://goo.gl/lKMLz1Twitter ► https://twitter.com/LuanPalomera Contacto: luanpalomera.contact@gmail.com------------------------------------------------------Facebook ► https://www.facebook.com/LuanPalomeraSnapchat ► luanpalomera------------------------------------------------------¡Los amo chicuelos! 😙🍑"
"MQ5SXqF0AKY","Tu FAMILIA en la cena NAVIDEÑA | Corte y Queda","2019-12-21T01:45:11.000Z","UCLasyfWz2NRWEaN91XFKM8w","Corte Y Queda","23","19.23.12","corte y queda|navidad|cena|familia|sketch|comedia|divertido|diciembre|festividad|nochebuena","167206","13894","184","454","https://i.ytimg.com/vi/MQ5SXqF0AKY/default.jpg","False","False","Familia Corte y Queda seguimos en modo Navideño por ello hoy les traemos los tipos de personas que hay en la cena Navideña, COMENTA cuál eres tú y no olvides COMPARTIR. ¡Felices fiestas! #CorteyQueda #NavidadCORTE Y QUEDAFacebook: https://www.facebook.com/FamiliaCorteYQuedaInstagram: https://www.instagram.com/corte.quedaTwitter: https://twitter.com/cortyquedaYoutube: https://www.youtube.com/CorteYQueda"
"d5dmoTMz8eo","CANTINEANDO CON ANA CLAUDIA TALANCÓN - ÑamÑam (Episodio 101)","2019-12-20T19:00:04.000Z","UClXJ8vxQ0ODtW008Ri_bxPw","Casa Comedy TV","23","19.23.12","Casa|Comedy|gastronomía|gastro|reseña|review|comida|tour|streetfood|foodie|escorpión dorado|ñam ñam|garnacha|fran hevia|stand-up|stand up|street food|food|casa comedy|Vázquez sounds","275141","14588","173","748","https://i.ytimg.com/vi/d5dmoTMz8eo/default.jpg","False","False","¡Suscríbete! ¡Da like! Comenta qué lugares recomiendas visitar y a quién quieres ver tragando y platicando.No olvides seguirnos en todas nuestras redes para más ÑAMÑAM:Instagram @richieofarrill - http://bit.ly/34NfzAJFacebook /richiesgenial1 - http://bit.ly/2Q5cWF1Twitter @richieofarrill_ - http://bit.ly/36Ubz2EInstagram @namnamextravaganza - http://bit.ly/35II57JTienda en línea - http://bit.ly/2LXosTkInstagram @CasaComedyTV - http://bit.ly/2FVwut1Facebook /CasaComedy - http://bit.ly/2FVwut1Twitter @CasaComedyTV - http://bit.ly/2saR6YH"
"4iExma_PfHI","Alex Coppel - Uh La La REMIX ft. Kenia Os, Chucho Rivas (Video Oficial)","2019-12-20T01:00:11.000Z","UC6JKaDUR-1RbekspWtK7ERg","Alex Coppel","10","19.23.12","Alex Coppel|Kenia Os|Chucho Rivas|Uh La La|uh la la remix|alex coppel feat chucho rivas|alex coppel feat kenia os|alex coppel uh la la|kenia os uh la la|chucho rivas uh la la|colaboracion kenia os y alex coppel|colaboracion kenia os y chucho rivas|remix alex coppel y kenia os|remix alex coppel y chucho rivas|uh la la kenia os|uh la la alex coppel|uh la la chucho rivas|nuevo tema alex coppel","763005","88812","6102","4605","https://i.ytimg.com/vi/4iExma_PfHI/default.jpg","False","False","Alex Coppel - Uh La La REMIX ft. Kenia Os, Chucho Rivas (Video Oficial)Inspirado en el mensaje de amor, este reggaetón lejos de hablar de una relación toxica o de una noche de copas, esta canción habla de una mujer que deja a todos boquiabiertos cuando pasa al caminar regalando el mensaje que con su sonrisa enamora a cualquiera.En colaboración con mis amigos Kenia Os y Chucho Rivas¿Qué te pareció el vídeo? COMENTA AQUÍSigueme en todas mis redes sociales:https://www.facebook.com/alexcoppelp/https://twitter.com/alexcoppelphttps://www.instagram.com/alexcoppelp/Artista:  Alex Coppel, Kenia Os, Chucho RivasAutor:  Alex Coppel, Jesús Caballero, Chucho Rivas, Alan Jacques, Kenia OsProductores:  Jesús Caballero, 6ixxxTítulo:  Uh La La REMIXSello discográfico LOV/RECSDirector: Mario Barrón, Frank AlvarezEdición: Frank AlvarezGénero:  Urbano/Latino."
